PASSENGERS,UNIQUE_CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
1312.00,9E,Endeavor Air Inc.,11534,ELH,10397,ATL,631,3
1312.00,F9,Frontier Airlines Inc.,13930,ORD,11032,CUN,721,10
1312.00,WN,Southwest Airlines Co.,10821,BWI,13605,NAS,612,7
1313.00,AA,American Airlines Inc.,10411,AUA,11057,CLT,699,9
1313.00,AA,American Airlines Inc.,14637,RTB,11298,DFW,614,3
1313.00,DL,Delta Air Lines Inc.,10292,AMS,13487,MSP,339,10
1313.00,G7,GoJet Airlines LLC d/b/a United Express,16149,YOW,13930,ORD,530,10
1313.00,UA,United Air Lines Inc.,13930,ORD,13605,NAS,694,1
1313.00,WN,Southwest Airlines Co.,12191,HOU,12990,LIR,614,7
1313.00,YX,Republic Airline,16271,YYZ,13930,ORD,673,3
1315.00,AA,American Airlines Inc.,10717,BON,13303,MIA,698,4
1315.00,F9,Frontier Airlines Inc.,12990,LIR,10397,ATL,699,6
1315.00,UA,United Air Lines Inc.,11618,EWR,12169,HND,627,1
1316.00,AS,Alaska Airlines Inc.,14832,SJD,14831,SJC,614,2
1317.00,AS,Alaska Airlines Inc.,12892,LAX,16304,ZIH,888,4
1317.00,UA,United Air Lines Inc.,10846,BZE,11292,DEN,614,1
1317.00,UA,United Air Lines Inc.,11618,EWR,13518,MUC,624,1
1317.00,WN,Southwest Airlines Co.,10821,BWI,11032,CUN,838,9
1317.00,WN,Southwest Airlines Co.,11032,CUN,10423,AUS,614,4
1317.00,WN,Southwest Airlines Co.,13930,ORD,11032,CUN,612,4
1317.00,ZW,Air Wisconsin Airlines Corp,13930,ORD,16149,YOW,629,1
1318.00,AA,American Airlines Inc.,13605,NAS,11057,CLT,694,1
1318.00,NK,Spirit Air Lines,11032,CUN,13495,MSY,694,10
1320.00,9E,Endeavor Air Inc.,11534,ELH,10397,ATL,631,7
1320.00,AA,American Airlines Inc.,14100,PHL,10517,BCN,887,3
1320.00,F9,Frontier Airlines Inc.,13204,MCO,14293,PUJ,722,5
1320.00,SY,Sun Country Airlines d/b/a MN Airlines,13487,MSP,16304,ZIH,614,2
1320.00,UA,United Air Lines Inc.,11292,DEN,10846,BZE,614,1
1320.00,UA,United Air Lines Inc.,12266,IAH,14210,POS,888,2
1320.00,UA,United Air Lines Inc.,12277,ICN,14771,SFO,627,4
1320.00,YX,Republic Airline,11618,EWR,16149,YOW,677,9
1321.00,AA,American Airlines Inc.,13303,MIA,10486,BAQ,614,6
1321.00,AS,Alaska Airlines Inc.,12892,LAX,14312,PVR,839,2
1321.00,AS,Alaska Airlines Inc.,16304,ZIH,12892,LAX,614,3
1321.00,DL,Delta Air Lines Inc.,14492,RDU,10920,CDG,624,3
1321.00,NK,Spirit Air Lines,11032,CUN,13930,ORD,694,3
1321.00,UA,United Air Lines Inc.,13930,ORD,10920,CDG,887,3
1322.00,DL,Delta Air Lines Inc.,10397,ATL,10521,BDA,698,8
1323.00,AA,American Airlines Inc.,12990,LIR,10423,AUS,698,4
1323.00,DL,Delta Air Lines Inc.,10920,CDG,13487,MSP,339,1
1323.00,F9,Frontier Airlines Inc.,14100,PHL,14293,PUJ,721,6
1323.00,YX,Republic Airline,11618,EWR,16163,YQB,677,2
1324.00,MQ,Envoy Air,14107,PHX,13514,MTY,673,8
1324.00,NK,Spirit Air Lines,13204,MCO,14681,SAP,698,8
1324.00,WN,Southwest Airlines Co.,11032,CUN,11697,FLL,614,6
1324.00,WN,Southwest Airlines Co.,11697,FLL,11032,CUN,612,7
1325.00,AS,Alaska Airlines Inc.,14312,PVR,12892,LAX,839,4
1325.00,DL,Delta Air Lines Inc.,10397,ATL,10521,BDA,698,5
1325.00,F9,Frontier Airlines Inc.,10397,ATL,14739,SDQ,722,6
1325.00,NK,Spirit Air Lines,10423,AUS,13514,MTY,694,7
1325.00,UA,United Air Lines Inc.,11292,DEN,16257,YYC,839,6
1325.00,UA,United Air Lines Inc.,11618,EWR,14153,PLS,888,6
1326.00,DL,Delta Air Lines Inc.,10721,BOS,13605,NAS,614,4
1326.00,G7,GoJet Airlines LLC d/b/a United Express,12264,IAD,16149,YOW,530,9
1326.00,MQ,Envoy Air,14637,RTB,13303,MIA,673,9
1326.00,NK,Spirit Air Lines,13204,MCO,11164,CTG,694,5
1326.00,SY,Sun Country Airlines d/b/a MN Airlines,13487,MSP,11244,CZM,614,1
1326.00,WN,Southwest Airlines Co.,11032,CUN,15016,STL,614,8
1327.00,9E,Endeavor Air Inc.,11433,DTW,16271,YYZ,631,5
1327.00,AA,American Airlines Inc.,13605,NAS,11057,CLT,614,7
1327.00,AS,Alaska Airlines Inc.,14832,SJD,14747,SEA,839,8
1327.00,DL,Delta Air Lines Inc.,14832,SJD,12892,LAX,622,4
1327.00,DL,Delta Air Lines Inc.,15455,UIO,10397,ATL,626,5
1327.00,UA,United Air Lines Inc.,14771,SFO,16229,YVR,614,5
1327.00,WN,Southwest Airlines Co.,13930,ORD,11032,CUN,614,7
1328.00,NK,Spirit Air Lines,11697,FLL,10570,BGA,722,4
1328.00,UA,United Air Lines Inc.,16229,YVR,13930,ORD,698,2
1328.00,YV,Mesa Airlines Inc.,12266,IAH,12073,HAV,673,5
1328.00,YX,Republic Airline,16149,YOW,12264,IAD,673,3
1329.00,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,721,8
1329.00,NK,Spirit Air Lines,13514,MTY,10423,AUS,694,8
1329.00,WN,Southwest Airlines Co.,13204,MCO,10411,AUA,838,5
1329.00,YX,Republic Airline,11618,EWR,16163,YQB,677,3
1330.00,AS,Alaska Airlines Inc.,12892,LAX,11874,GDL,614,2
1330.00,B6,JetBlue Airways,11868,GCM,12478,JFK,694,9
1330.00,B6,JetBlue Airways,12478,JFK,14153,PLS,721,9
1330.00,DL,Delta Air Lines Inc.,10397,ATL,14312,PVR,888,6
1330.00,F9,Frontier Airlines Inc.,14293,PUJ,15304,TPA,722,6
1330.00,UA,United Air Lines Inc.,12264,IAD,10292,AMS,887,3
1330.00,UA,United Air Lines Inc.,12266,IAH,10411,AUA,888,6
1331.00,AS,Alaska Airlines Inc.,14747,SEA,14832,SJD,614,10
1331.00,NK,Spirit Air Lines,14681,SAP,13204,MCO,698,10
1331.00,UA,United Air Lines Inc.,14771,SFO,12699,KIX,627,1
1332.00,AA,American Airlines Inc.,14637,RTB,11298,DFW,614,5
1332.00,WN,Southwest Airlines Co.,12073,HAV,15304,TPA,614,3
1333.00,AA,American Airlines Inc.,10411,AUA,14100,PHL,721,9
1333.00,AA,American Airlines Inc.,14293,PUJ,13930,ORD,614,9
1333.00,PT,Piedmont Airlines,16271,YYZ,13930,ORD,675,5
1333.00,UA,United Air Lines Inc.,11618,EWR,15183,TFS,622,6
1333.00,UA,United Air Lines Inc.,14293,PUJ,13930,ORD,888,9
1333.00,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,MIA,12073,HAV,655,3
1334.00,9E,Endeavor Air Inc.,16217,YUL,11433,DTW,638,3
1334.00,AA,American Airlines Inc.,14107,PHX,11874,GDL,614,1
1334.00,B6,JetBlue Airways,12892,LAX,12990,LIR,699,7
1334.00,F9,Frontier Airlines Inc.,10397,ATL,14838,SJO,722,3
1334.00,NK,Spirit Air Lines,11697,FLL,10448,AXM,722,4
1334.00,NK,Spirit Air Lines,14012,PAP,11697,FLL,699,3
1334.00,OO,SkyWest Airlines Inc.,12892,LAX,16229,YVR,673,1
1334.00,UA,United Air Lines Inc.,11618,EWR,15183,TFS,622,9
1335.00,AA,American Airlines Inc.,13303,MIA,10717,BON,698,6
1335.00,AS,Alaska Airlines Inc.,12892,LAX,10846,BZE,614,7
1335.00,AS,Alaska Airlines Inc.,13594,MZT,12892,LAX,614,7
1335.00,NK,Spirit Air Lines,10423,AUS,13514,MTY,694,8
1335.00,UA,United Air Lines Inc.,10411,AUA,12266,IAH,888,6
1335.00,UA,United Air Lines Inc.,14832,SJD,11618,EWR,614,7
1336.00,AA,American Airlines Inc.,13605,NAS,13303,MIA,614,9
1336.00,DL,Delta Air Lines Inc.,14747,SEA,12972,LHR,687,3
1336.00,NK,Spirit Air Lines,13514,MTY,10423,AUS,694,4
1337.00,DL,Delta Air Lines Inc.,10397,ATL,10521,BDA,698,10
1337.00,G7,GoJet Airlines LLC d/b/a United Express,13930,ORD,16149,YOW,530,4
1337.00,ZW,Air Wisconsin Airlines Corp,12264,IAD,16149,YOW,629,1
1338.00,AS,Alaska Airlines Inc.,14057,PDX,14832,SJD,888,2
1338.00,B6,JetBlue Airways,12990,LIR,12892,LAX,699,7
1338.00,OO,SkyWest Airlines Inc.,16271,YYZ,11433,DTW,638,1
1338.00,UA,United Air Lines Inc.,14312,PVR,13930,ORD,694,7
1339.00,AA,American Airlines Inc.,13605,NAS,11057,CLT,699,9
1339.00,AS,Alaska Airlines Inc.,12892,LAX,14832,SJD,839,2
1339.00,F9,Frontier Airlines Inc.,11032,CUN,13930,ORD,721,8
1339.00,F9,Frontier Airlines Inc.,14677,SAL,10397,ATL,722,1
1339.00,G7,GoJet Airlines LLC d/b/a United Express,11618,EWR,16271,YYZ,530,7
1339.00,UA,United Air Lines Inc.,11292,DEN,12990,LIR,614,2
1339.00,UA,United Air Lines Inc.,14637,RTB,12266,IAH,614,9
1340.00,AS,Alaska Airlines Inc.,13095,LTO,12892,LAX,888,5
1340.00,AS,Alaska Airlines Inc.,14832,SJD,14747,SEA,634,1
1340.00,F9,Frontier Airlines Inc.,14293,PUJ,14100,PHL,721,6
1340.00,YX,Republic Airline,11618,EWR,16163,YQB,673,1
1341.00,AA,American Airlines Inc.,10717,BON,13303,MIA,698,8
1341.00,AA,American Airlines Inc.,11298,DFW,16217,YUL,698,8
1341.00,B6,JetBlue Airways,14832,SJD,12478,JFK,699,8
1341.00,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,626,2
1342.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,14677,SAL,619,1
1342.00,9E,Endeavor Air Inc.,10397,ATL,11534,ELH,631,3
1342.00,AA,American Airlines Inc.,11298,DFW,14637,RTB,614,5
1342.00,DL,Delta Air Lines Inc.,12693,KIN,10397,ATL,888,1
1343.00,DL,Delta Air Lines Inc.,11651,FCO,12478,JFK,624,5
1343.00,YX,Republic Airline,11618,EWR,12073,HAV,673,6
1344.00,AA,American Airlines Inc.,13303,MIA,14012,PAP,614,9
1344.00,B6,JetBlue Airways,11032,CUN,14492,RDU,678,6
1344.00,MQ,Envoy Air,11534,ELH,13303,MIA,673,10
1344.00,NK,Spirit Air Lines,10570,BGA,11697,FLL,722,4
1344.00,WN,Southwest Airlines Co.,11032,CUN,10423,AUS,838,5
1344.00,WN,Southwest Airlines Co.,14312,PVR,14107,PHX,838,2
1345.00,B6,JetBlue Airways,12478,JFK,14832,SJD,699,8
1345.00,UA,United Air Lines Inc.,15183,TFS,11618,EWR,622,9
1346.00,AS,Alaska Airlines Inc.,14312,PVR,12892,LAX,839,1
1346.00,NK,Spirit Air Lines,13204,MCO,12010,GUA,698,10
1346.00,OO,SkyWest Airlines Inc.,13930,ORD,13514,MTY,673,1
1347.00,AA,American Airlines Inc.,13303,MIA,11625,EZE,627,10
1347.00,AA,American Airlines Inc.,13303,MIA,13180,MBJ,838,6
1347.00,F9,Frontier Airlines Inc.,12010,GUA,13303,MIA,699,5
1347.00,UA,United Air Lines Inc.,10846,BZE,11618,EWR,614,4
1347.00,UA,United Air Lines Inc.,11618,EWR,15084,SXM,612,5
1347.00,UA,United Air Lines Inc.,15084,SXM,12264,IAD,612,7
1348.00,AA,American Airlines Inc.,10717,BON,13303,MIA,698,6
1348.00,AS,Alaska Airlines Inc.,12892,LAX,13594,MZT,614,10
1348.00,AS,Alaska Airlines Inc.,13095,LTO,12892,LAX,614,4
1348.00,AS,Alaska Airlines Inc.,14312,PVR,14771,SFO,888,8
1348.00,AS,Alaska Airlines Inc.,14831,SJC,14832,SJD,888,10
1348.00,B6,JetBlue Airways,14207,POP,12478,JFK,699,8
1348.00,F9,Frontier Airlines Inc.,14100,PHL,13180,MBJ,722,4
1348.00,UA,United Air Lines Inc.,12699,KIX,14771,SFO,627,2
1348.00,UA,United Air Lines Inc.,14312,PVR,14771,SFO,694,9
1348.00,WN,Southwest Airlines Co.,13232,MDW,13180,MBJ,612,4
1349.00,AA,American Airlines Inc.,10517,BCN,13303,MIA,889,3
1349.00,AS,Alaska Airlines Inc.,14312,PVR,14057,PDX,888,3
1349.00,NK,Spirit Air Lines,12266,IAH,14832,SJD,699,6
1349.00,PT,Piedmont Airlines,14100,PHL,16163,YQB,675,7
1349.00,UA,United Air Lines Inc.,11292,DEN,16229,YVR,694,3
1349.00,UA,United Air Lines Inc.,14771,SFO,11032,CUN,888,4
1349.00,WN,Southwest Airlines Co.,11697,FLL,14293,PUJ,838,7
1350.00,AA,American Airlines Inc.,13930,ORD,11435,DUB,889,9
1350.00,NK,Spirit Air Lines,11697,FLL,14293,PUJ,699,2
1350.00,NK,Spirit Air Lines,13204,MCO,14681,SAP,698,4
1350.00,WN,Southwest Airlines Co.,10821,BWI,14293,PUJ,838,3
1351.00,NK,Spirit Air Lines,13180,MBJ,10529,BDL,722,1
1351.00,WN,Southwest Airlines Co.,14293,PUJ,10821,BWI,838,1
1352.00,9E,Endeavor Air Inc.,10397,ATL,11534,ELH,631,7
1352.00,G7,GoJet Airlines LLC d/b/a United Express,16149,YOW,12264,IAD,530,8
1352.00,UA,United Air Lines Inc.,14739,SDQ,12264,IAD,888,2
1353.00,AA,American Airlines Inc.,11298,DFW,14637,RTB,614,3
1353.00,OO,SkyWest Airlines Inc.,16271,YYZ,13930,ORD,631,5
1353.00,PT,Piedmont Airlines,14100,PHL,16163,YQB,675,9
1353.00,UA,United Air Lines Inc.,11618,EWR,14207,POP,888,2
1353.00,WN,Southwest Airlines Co.,13232,MDW,13180,MBJ,612,3
1354.00,AA,American Airlines Inc.,16257,YYC,11298,DFW,614,10
1354.00,DL,Delta Air Lines Inc.,14312,PVR,14869,SLC,614,8
1354.00,G7,GoJet Airlines LLC d/b/a United Express,12264,IAD,16149,YOW,530,8
1354.00,UA,United Air Lines Inc.,11618,EWR,12169,HND,627,2
1354.00,YV,Mesa Airlines Inc.,12266,IAH,12073,HAV,673,7
1354.00,YX,Republic Airline,11618,EWR,12073,HAV,673,2
1355.00,AA,American Airlines Inc.,10517,BCN,14100,PHL,887,3
1355.00,AA,American Airlines Inc.,13605,NAS,11298,DFW,614,1
1355.00,NK,Spirit Air Lines,10411,AUA,11697,FLL,699,6
1356.00,F9,Frontier Airlines Inc.,14293,PUJ,13204,MCO,722,8
1356.00,F9,Frontier Airlines Inc.,14293,PUJ,14843,SJU,722,10
1356.00,G7,GoJet Airlines LLC d/b/a United Express,16149,YOW,13930,ORD,530,7
1356.00,NK,Spirit Air Lines,11032,CUN,11433,DTW,722,4
1356.00,UA,United Air Lines Inc.,12169,HND,11618,EWR,627,2
1356.00,WN,Southwest Airlines Co.,14293,PUJ,11697,FLL,838,6
1357.00,3M,Silver Airways,13289,MHH,11697,FLL,442,7
1357.00,F9,Frontier Airlines Inc.,13303,MIA,11032,CUN,722,5
1357.00,MQ,Envoy Air,11519,EIS,13303,MIA,673,6
1357.00,NK,Spirit Air Lines,13204,MCO,12010,GUA,698,2
1358.00,AA,American Airlines Inc.,10486,BAQ,13303,MIA,614,6
1358.00,AS,Alaska Airlines Inc.,13594,MZT,12892,LAX,888,1
1358.00,AS,Alaska Airlines Inc.,14312,PVR,12892,LAX,614,4
1358.00,B6,JetBlue Airways,12478,JFK,10411,AUA,699,6
1358.00,DL,Delta Air Lines Inc.,10397,ATL,11760,FRA,687,6
1358.00,DL,Delta Air Lines Inc.,12478,JFK,11651,FCO,626,1
1358.00,DL,Delta Air Lines Inc.,13605,NAS,10397,ATL,622,5
1358.00,F9,Frontier Airlines Inc.,11298,DFW,11032,CUN,699,10
1358.00,F9,Frontier Airlines Inc.,13180,MBJ,13204,MCO,722,1
1359.00,AA,American Airlines Inc.,10846,BZE,11298,DFW,614,9
1359.00,AA,American Airlines Inc.,12478,JFK,10394,ATH,637,10
1359.00,DL,Delta Air Lines Inc.,12972,LHR,14747,SEA,339,7
1359.00,DL,Delta Air Lines Inc.,13180,MBJ,11433,DTW,888,4
1359.00,F9,Frontier Airlines Inc.,13180,MBJ,11292,DEN,722,6
1359.00,F9,Frontier Airlines Inc.,14739,SDQ,15304,TPA,722,6
1360.00,AA,American Airlines Inc.,11915,GIG,13303,MIA,887,3
1360.00,DL,Delta Air Lines Inc.,11651,FCO,12478,JFK,687,3
1360.00,DL,Delta Air Lines Inc.,13180,MBJ,11433,DTW,699,3
1360.00,DL,Delta Air Lines Inc.,13487,MSP,10292,AMS,339,6
1360.00,NK,Spirit Air Lines,11697,FLL,14739,SDQ,722,6
1360.00,SY,Sun Country Airlines d/b/a MN Airlines,16229,YVR,13487,MSP,614,8
1360.00,UA,United Air Lines Inc.,11032,CUN,12892,LAX,888,6
1360.00,UA,United Air Lines Inc.,12892,LAX,12010,GUA,614,9
1361.00,AA,American Airlines Inc.,11057,CLT,14153,PLS,614,9
1361.00,AA,American Airlines Inc.,13303,MIA,11988,GRU,627,5
1361.00,AA,American Airlines Inc.,14849,SKB,13303,MIA,698,1
1361.00,NK,Spirit Air Lines,12010,GUA,11697,FLL,722,2
1362.00,OO,SkyWest Airlines Inc.,14747,SEA,16115,YLW,673,3
1362.00,UA,United Air Lines Inc.,14955,SPN,13744,NRT,614,7
1362.00,UA,United Air Lines Inc.,16257,YYC,11292,DEN,839,6
1363.00,AA,American Airlines Inc.,14100,PHL,10517,BCN,887,10
1363.00,AS,Alaska Airlines Inc.,12892,LAX,13594,MZT,888,1
1363.00,DL,Delta Air Lines Inc.,12892,LAX,14228,PPT,626,3
1363.00,G7,GoJet Airlines LLC d/b/a United Express,16149,YOW,13930,ORD,530,8
1363.00,MQ,Envoy Air,14107,PHX,13514,MTY,673,7
1363.00,PT,Piedmont Airlines,14100,PHL,16163,YQB,675,10
1364.00,DL,Delta Air Lines Inc.,13694,NGO,11433,DTW,696,2
1365.00,DL,Delta Air Lines Inc.,16229,YVR,14869,SLC,698,1
1366.00,AS,Alaska Airlines Inc.,14747,SEA,14312,PVR,839,1
1366.00,B6,JetBlue Airways,12953,LGA,13605,NAS,694,9
1366.00,UA,United Air Lines Inc.,14838,SJO,11292,DEN,614,4
1367.00,UA,United Air Lines Inc.,12173,HNL,13162,MAJ,614,9
1367.00,ZW,Air Wisconsin Airlines Corp,16149,YOW,12264,IAD,629,1
1368.00,F9,Frontier Airlines Inc.,14838,SJO,10397,ATL,699,6
1368.00,SY,Sun Country Airlines d/b/a MN Airlines,14312,PVR,11298,DFW,614,7
1368.00,UA,United Air Lines Inc.,16229,YVR,14771,SFO,694,6
1369.00,AA,American Airlines Inc.,10517,BCN,14100,PHL,887,10
1369.00,AA,American Airlines Inc.,14100,PHL,13605,NAS,699,2
1370.00,F9,Frontier Airlines Inc.,14100,PHL,13180,MBJ,722,3
1370.00,UA,United Air Lines Inc.,11618,EWR,12990,LIR,614,2
1371.00,AS,Alaska Airlines Inc.,11874,GDL,12892,LAX,614,2
1371.00,G7,GoJet Airlines LLC d/b/a United Express,16149,YOW,12264,IAD,530,7
1371.00,YX,Republic Airline,12073,HAV,11618,EWR,673,9
1372.00,AA,American Airlines Inc.,10423,AUS,12990,LIR,698,5
1372.00,G7,GoJet Airlines LLC d/b/a United Express,12264,IAD,16149,YOW,530,7
1372.00,NK,Spirit Air Lines,15084,SXM,11697,FLL,699,10
1372.00,UA,United Air Lines Inc.,11292,DEN,13744,NRT,887,3
1372.00,WN,Southwest Airlines Co.,11697,FLL,12073,HAV,614,8
1373.00,UA,United Air Lines Inc.,12016,GUM,14583,ROR,614,4
1374.00,F9,Frontier Airlines Inc.,14832,SJD,11292,DEN,699,3
1374.00,NK,Spirit Air Lines,12010,GUA,13204,MCO,698,2
1374.00,WN,Southwest Airlines Co.,10821,BWI,11032,CUN,612,7
1374.00,WN,Southwest Airlines Co.,11032,CUN,13232,MDW,612,3
1375.00,AA,American Airlines Inc.,10423,AUS,12990,LIR,614,1
1375.00,AA,American Airlines Inc.,10423,AUS,14312,PVR,698,5
1375.00,G7,GoJet Airlines LLC d/b/a United Express,16149,YOW,13930,ORD,530,9
1375.00,NK,Spirit Air Lines,13930,ORD,11032,CUN,694,3
1375.00,NK,Spirit Air Lines,14739,SDQ,11697,FLL,722,2
1375.00,PT,Piedmont Airlines,16163,YQB,14100,PHL,675,9
1375.00,QX,Horizon Air,16042,YEG,14747,SEA,673,1
1375.00,YX,Republic Airline,12264,IAD,16271,YYZ,677,4
1376.00,AA,American Airlines Inc.,13303,MIA,14717,SCL,887,3
1376.00,F9,Frontier Airlines Inc.,11032,CUN,13204,MCO,722,8
1376.00,MQ,Envoy Air,16271,YYZ,11298,DFW,673,1
1376.00,NK,Spirit Air Lines,11298,DFW,14832,SJD,694,5
1376.00,PT,Piedmont Airlines,16163,YQB,14100,PHL,675,6
1376.00,UA,United Air Lines Inc.,11651,FCO,12264,IAD,627,3
1376.00,YV,Mesa Airlines Inc.,12266,IAH,13799,OAX,673,2
1377.00,3M,Silver Airways,11697,FLL,13289,MHH,442,7
1377.00,3M,Silver Airways,11907,GGT,11697,FLL,442,3
1377.00,F9,Frontier Airlines Inc.,14832,SJD,11292,DEN,699,2
1377.00,NK,Spirit Air Lines,14681,SAP,13204,MCO,698,2
1378.00,DL,Delta Air Lines Inc.,10357,ARN,12478,JFK,626,1
1378.00,F9,Frontier Airlines Inc.,13180,MBJ,11292,DEN,722,4
1378.00,G7,GoJet Airlines LLC d/b/a United Express,16149,YOW,13930,ORD,530,3
1378.00,UA,United Air Lines Inc.,11868,GCM,12264,IAD,888,4
1378.00,UA,United Air Lines Inc.,14832,SJD,11618,EWR,614,4
1378.00,UA,United Air Lines Inc.,15258,TLV,14771,SFO,637,10
1379.00,B6,JetBlue Airways,13180,MBJ,10721,BOS,694,6
1379.00,DL,Delta Air Lines Inc.,13180,MBJ,12478,JFK,888,1
1379.00,NK,Spirit Air Lines,14312,PVR,12892,LAX,722,3
1379.00,UA,United Air Lines Inc.,10517,BCN,13930,ORD,887,5
1379.00,UA,United Air Lines Inc.,12010,GUA,11618,EWR,614,7
1380.00,AA,American Airlines Inc.,13303,MIA,13269,MGA,614,1
1380.00,AS,Alaska Airlines Inc.,14312,PVR,14747,SEA,614,1
1380.00,WN,Southwest Airlines Co.,10821,BWI,10411,AUA,612,7
1381.00,DL,Delta Air Lines Inc.,16271,YYZ,14869,SLC,614,1
1381.00,NK,Spirit Air Lines,13204,MCO,14293,PUJ,699,4
1381.00,NK,Spirit Air Lines,13514,MTY,10423,AUS,694,6
1381.00,YX,Republic Airline,12073,HAV,11618,EWR,673,2
1382.00,AA,American Airlines Inc.,11298,DFW,10920,CDG,887,3
1382.00,NK,Spirit Air Lines,12892,LAX,14312,PVR,722,3
1382.00,UA,United Air Lines Inc.,12266,IAH,14293,PUJ,888,1
1383.00,DL,Delta Air Lines Inc.,13487,MSP,12972,LHR,687,6
1383.00,NK,Spirit Air Lines,10411,AUA,11697,FLL,699,4
1383.00,NK,Spirit Air Lines,12266,IAH,13514,MTY,698,4
1383.00,UA,United Air Lines Inc.,11244,CZM,12266,IAH,888,2
1383.00,UA,United Air Lines Inc.,12699,KIX,12016,GUM,614,5
1384.00,9E,Endeavor Air Inc.,16217,YUL,11433,DTW,631,1
1384.00,AS,Alaska Airlines Inc.,14312,PVR,12892,LAX,614,1
1384.00,DL,Delta Air Lines Inc.,10721,BOS,10292,AMS,339,10
1384.00,OH,PSA Airlines Inc.,11057,CLT,11534,ELH,631,7
1385.00,G7,GoJet Airlines LLC d/b/a United Express,13930,ORD,16149,YOW,530,3
1385.00,NK,Spirit Air Lines,10423,AUS,13514,MTY,694,5
1385.00,UA,United Air Lines Inc.,11618,EWR,14153,PLS,888,8
1386.00,AS,Alaska Airlines Inc.,14831,SJC,14832,SJD,839,4
1386.00,F9,Frontier Airlines Inc.,13204,MCO,13180,MBJ,722,9
1386.00,UA,United Air Lines Inc.,14838,SJO,12266,IAH,614,7
1387.00,9E,Endeavor Air Inc.,11433,DTW,16217,YUL,638,10
1387.00,AA,American Airlines Inc.,11868,GCM,13303,MIA,698,6
1387.00,B6,JetBlue Airways,11950,GND,12478,JFK,699,1
1387.00,F9,Frontier Airlines Inc.,14843,SJU,14739,SDQ,722,9
1387.00,OO,SkyWest Airlines Inc.,16263,YYJ,14747,SEA,673,2
1387.00,UA,United Air Lines Inc.,13930,ORD,16229,YVR,614,2
1387.00,YX,Republic Airline,11618,EWR,12073,HAV,673,1
1388.00,AS,Alaska Airlines Inc.,14312,PVR,14057,PDX,888,1
1389.00,UA,United Air Lines Inc.,12266,IAH,13514,MTY,612,2
1389.00,UA,United Air Lines Inc.,13930,ORD,11032,CUN,839,2
1389.00,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11075,CMW,13303,MIA,655,7
1390.00,AA,American Airlines Inc.,11244,CZM,11298,DFW,614,6
1390.00,AA,American Airlines Inc.,11625,EZE,13303,MIA,627,10
1391.00,DL,Delta Air Lines Inc.,13180,MBJ,11433,DTW,888,1
1391.00,F9,Frontier Airlines Inc.,14739,SDQ,10397,ATL,722,7
1391.00,WN,Southwest Airlines Co.,14832,SJD,11292,DEN,838,5
1392.00,3M,Silver Airways,11519,EIS,14843,SJU,441,10
1392.00,AS,Alaska Airlines Inc.,14771,SFO,14312,PVR,721,1
1392.00,F9,Frontier Airlines Inc.,14293,PUJ,14843,SJU,721,6
1392.00,PT,Piedmont Airlines,14100,PHL,16163,YQB,675,8
1392.00,QX,Horizon Air,16042,YEG,14747,SEA,673,2
1393.00,UA,United Air Lines Inc.,11618,EWR,14832,SJD,614,7
1394.00,AA,American Airlines Inc.,13303,MIA,13252,MEX,614,8
1394.00,AA,American Airlines Inc.,13306,MID,11298,DFW,698,6
1394.00,B6,JetBlue Airways,10721,BOS,14153,PLS,699,4
1394.00,F9,Frontier Airlines Inc.,15304,TPA,14293,PUJ,722,6
1395.00,3M,Silver Airways,11697,FLL,11907,GGT,442,7
1395.00,B6,JetBlue Airways,12478,JFK,14012,PAP,694,9
1395.00,SY,Sun Country Airlines d/b/a MN Airlines,16304,ZIH,13487,MSP,614,1
1395.00,UA,United Air Lines Inc.,11032,CUN,14771,SFO,888,6
1396.00,UA,United Air Lines Inc.,12016,GUM,15237,TKK,614,2
1396.00,WN,Southwest Airlines Co.,11032,CUN,13930,ORD,612,4
1397.00,WN,Southwest Airlines Co.,12990,LIR,12191,HOU,614,1
1398.00,WN,Southwest Airlines Co.,11032,CUN,12191,HOU,838,2
1399.00,NK,Spirit Air Lines,10411,AUA,11697,FLL,699,5
1399.00,UA,United Air Lines Inc.,13930,ORD,11435,DUB,622,4
1400.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,10711,BOG,614,2
1400.00,B6,JetBlue Airways,10411,AUA,12478,JFK,699,5
1400.00,NK,Spirit Air Lines,10411,AUA,11697,FLL,699,3
1400.00,NK,Spirit Air Lines,11697,FLL,10570,BGA,722,1
1400.00,OO,SkyWest Airlines Inc.,16271,YYZ,12478,JFK,673,4
1400.00,UA,United Air Lines Inc.,11292,DEN,14838,SJO,614,3
1400.00,UA,United Air Lines Inc.,12264,IAD,14677,SAL,614,5
1401.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13068,LRM,14843,SJU,617,7
